Date,Milk_Supply_Liters,Downtime_Hours,Milk_500ml_Demand,Milk_500ml_Inventory,Milk_1L_Demand,Milk_1L_Inventory,Butter_Demand,Butter_Inventory,Cheese_Demand,Cheese_Inventory,Yogurt_Demand,Yogurt_Inventory
25-09-2018,10362,0.37,2451,3013,2714,3353,3064,3497,2943,3410,3450,4110
26-09-2018,10210,0.54,1651,2136,2047,2594,2639,3073,2768,3325,3858,4128
27-09-2018,7787,3,1610,2093,3114,3679,2807,3415,3839,4163,3571,4075
28-09-2018,8931,2.19,1145,1856,2350,2753,2730,3078,3708,4317,3365,3845
29-09-2018,9923,1.71,2142,2438,2562,3178,3088,3567,3963,4662,3930,4077
30-09-2018,10643,0.92,1507,2061,2339,2948,3512,3843,3397,3568,3908,4320
01-10-2018,7364,1.06,1844,2264,2414,2827,3271,4169,3780,3961,3789,4235
02-10-2018,9805,0.47,2251,2863,2955,3600,3543,4351,3657,4119,3737,4054
03-10-2018,10171,0.12,2057,2724,2951,3620,3238,3984,2911,3684,3508,4048
04-10-2018,11019,0.6,1812,2295,2004,2308,3126,3561,3836,3972,4000,4457
05-10-2018,10831,1.03,1522,2553,2330,2879,2723,2993,3356,3864,4181,4796
06-10-2018,10699,0.09,1967,2433,3385,3875,3096,3589,3629,3927,4107,4517
07-10-2018,9040,0.14,2256,2603,2370,2873,2857,3096,3353,3392,3500,3734
08-10-2018,7710,0.46,2210,3120,2626,3200,3249,3613,3040,3795,4224,4713
09-10-2018,9528,0.69,2536,3025,2840,3365,2592,3100,3596,4247,4310,4956
10-10-2018,11201,0.75,1803,2092,2755,3161,2967,3430,3982,4768,4712,5382
11-10-2018,11672,0.19,1604,2073,1654,1969,3005,3100,3134,3363,3780,4406
12-10-2018,10852,0.38,2092,2378,2600,2900,3535,4146,3563,3841,4189,4402
13-10-2018,10515,0.46,2063,2681,3024,3963,2693,2698,3876,4358,4479,4907
14-10-2018,10455,0.11,1998,2509,2508,3162,3350,3604,2740,3301,4180,4641
15-10-2018,9332,0.59,1776,2421,2187,2808,3247,3378,3198,3755,4913,5736
16-10-2018,9843,0.11,1203,1673,2193,2563,2923,3612,3498,3733,3921,4661
17-10-2018,12002,1.82,1698,2149,2440,2975,3122,3398,3362,4010,3862,4349
18-10-2018,8868,0.73,2167,2671,2702,3466,2925,3019,3306,3552,3450,3964
19-10-2018,11937,0.59,2085,2168,3366,3981,3004,3752,3128,3682,3984,4577
20-10-2018,9613,0.2,2289,2983,2413,2715,3225,4122,3523,3937,4013,4136
21-10-2018,11590,0.39,2103,2380,2668,3059,3763,4474,3227,3961,4089,4600
22-10-2018,8311,0.4,2220,3071,2036,2443,3289,3915,3118,4004,4161,4815
23-10-2018,10703,6.32,2229,2752,1994,2363,3074,3315,3137,3702,3946,4568
24-10-2018,9115,2.71,2006,2364,2350,2904,3427,3552,3868,4594,4093,4637
25-10-2018,8301,0.02,2008,2693,2633,2989,2573,2808,3254,3392,3920,4780
26-10-2018,10262,1.44,1127,1632,2474,3191,2878,3298,3638,4125,4174,4542
27-10-2018,11211,0.44,1803,2186,2515,3245,3020,3704,3322,3585,3595,4336
28-10-2018,8986,0.17,1815,2366,2417,2914,2688,2782,3001,3308,3791,4196
29-10-2018,8201,1.83,1967,2777,2491,2847,2837,3120,3264,3638,4098,4534
30-10-2018,9889,0.21,1720,2128,2411,2945,2503,2905,3325,4014,4219,4546
31-10-2018,9895,0.88,2281,2834,2095,2355,2616,2791,3513,3739,3957,4366
01-11-2018,10657,1.5,1735,2386,2052,2446,2926,3466,3540,4185,3895,4320
02-11-2018,11139,1.21,2330,2812,2907,3351,2717,3064,3130,3562,3932,4439
03-11-2018,9928,5.7,1711,2169,2253,2754,3126,3473,3906,4248,3738,4099
04-11-2018,12226,2.31,1818,2062,2427,2803,3080,3270,3928,4355,3930,4333
05-11-2018,10269,2.23,1796,2473,2856,3379,3107,3716,3513,3732,4316,4774
06-11-2018,9584,0.66,1851,2170,2419,3018,2848,3289,3592,3865,3967,4222
07-11-2018,8066,0.01,2353,2970,2763,3247,3324,4010,3248,3939,3916,4616
08-11-2018,9684,1.99,1901,2501,2233,2767,3150,3674,3035,3449,3944,4232
09-11-2018,9596,12.34,1909,2354,2966,3446,3067,3634,3482,4181,4543,4863
10-11-2018,11152,0.78,1777,2391,2568,3229,3069,3641,3379,3987,4260,4790
11-11-2018,10554,6.35,1922,2640,2491,3340,2937,3445,3979,4711,4257,4715
12-11-2018,8584,0.23,2064,2998,2450,2741,3395,4111,4225,4540,4161,4665
13-11-2018,10206,0.53,1935,2320,2729,3255,3342,4363,3248,3937,4167,5042
14-11-2018,10805,0.28,1954,2196,2570,2980,2890,3651,3537,4116,4260,4205
15-11-2018,11833,0.97,2304,2870,1540,2010,3049,3219,3754,4248,4523,4916
16-11-2018,11065,2.39,2082,2555,2365,2800,2881,3314,3635,3761,4060,4572
17-11-2018,10913,0.62,1654,2074,2596,2945,3739,4146,3619,4062,4064,4347
18-11-2018,10072,3.55,1974,2323,2209,2733,2923,3519,3886,4455,4416,4744
19-11-2018,10465,1.18,1838,2354,2348,3082,3358,4078,3916,4309,4046,4555
20-11-2018,11499,0.94,2156,2332,2383,2739,3803,3951,3604,4157,4310,4944
21-11-2018,8400,2.32,2030,2665,2978,3324,3095,3617,4171,4635,3895,4173
22-11-2018,9580,0.16,2339,2827,2679,2890,2477,3259,3757,4118,3587,4356
23-11-2018,9072,2.23,1777,2110,2598,2919,3453,3799,3286,4028,3612,4488
24-11-2018,10454,0.42,1942,2680,2150,2890,2846,3813,3795,3909,4516,5261
25-11-2018,11476,0.49,1680,2449,2294,3165,2793,3046,3285,3782,4851,5394
26-11-2018,9283,1.37,1987,2295,2755,3521,3533,4091,3543,3944,4015,4435
27-11-2018,7131,3.48,1539,1782,2698,3272,2609,3222,3748,3924,3839,4673
28-11-2018,9505,1.3,2096,2567,2073,2598,3430,3917,3311,3640,4106,4749
29-11-2018,11096,1.57,1983,2510,2919,3591,2932,3211,3738,4022,3801,4469
30-11-2018,10645,2.25,2046,2510,2241,2711,2444,3137,3568,4086,4600,5191
01-12-2018,10513,0.45,2236,2765,2607,3129,3265,3640,3148,3579,3770,4154
02-12-2018,9664,2.63,2067,2418,3320,3444,2324,2834,2964,3533,3607,4219
03-12-2018,8465,0.81,1616,1939,2374,3304,2986,3756,2978,3697,4041,4564
04-12-2018,10618,0.29,1833,2533,2550,3119,2509,2594,3402,4017,4207,4716
05-12-2018,8998,0.65,1975,2758,2332,3085,2901,3639,3317,3855,3987,4276
06-12-2018,12620,0.42,1901,2192,2552,2892,3209,3963,4004,4442,4423,5057
07-12-2018,10684,0.39,1938,2199,2927,3443,3126,3706,3442,4297,4025,4728
08-12-2018,9303,0.5,2486,3010,2441,2910,3062,3393,3307,3899,3888,4358
09-12-2018,9266,0.3,2030,2364,2411,2601,3302,3668,3557,4241,4798,5425
10-12-2018,9888,1.65,2114,2920,2831,3378,2999,3738,3526,4039,4122,4767
11-12-2018,9712,1.3,1397,1682,2121,2733,2935,3600,3329,4183,3803,4359
12-12-2018,11340,1.57,2223,2710,2524,3249,3085,3305,3509,4241,3684,3733
13-12-2018,10223,0.63,2855,3085,2281,2892,2801,3412,3424,4144,3660,4347
14-12-2018,9122,2.2,2403,2785,2428,2991,3258,3940,3355,3660,3112,3795
15-12-2018,12268,0.21,1867,2335,2233,2618,3021,3623,3351,3657,4377,4805
16-12-2018,10059,1.27,2684,2752,2071,2439,3214,3703,3660,4446,3961,4529
17-12-2018,10922,0.48,2008,2365,1837,2518,2946,3699,3312,4052,4225,4799
18-12-2018,9270,1.12,2091,2554,2364,3101,3149,3718,3055,3760,4063,4532
19-12-2018,10435,0.59,1919,2285,2568,3224,3199,3967,3459,3507,3278,3706
20-12-2018,10373,2.34,1912,2422,2743,3073,2394,2457,3472,3759,3928,4365
21-12-2018,7732,3.33,1325,1791,2099,2673,2561,2916,3288,3726,3953,4850
22-12-2018,12418,2.04,2236,3230,2545,2780,2832,3092,4232,5065,4428,5059
23-12-2018,11548,0.29,1910,2481,2667,3433,2960,3516,3726,4256,4285,5050
24-12-2018,9523,0.48,1943,2283,2608,2854,3382,3773,3432,3611,3949,3928
25-12-2018,8677,3.78,2082,2374,2577,2923,3136,3682,3279,3422,3989,4308
26-12-2018,10417,0.86,1875,2568,1851,2649,3156,3932,3109,3500,3773,4322
27-12-2018,10104,4.25,2079,2350,2464,3072,3462,3997,3144,3617,3728,4033
28-12-2018,10426,0.75,2360,3001,2475,2821,3412,3800,3412,4156,3774,3890
29-12-2018,10229,4.55,2121,2923,2663,3174,2697,3172,3748,4166,3938,4020
30-12-2018,10607,3.9,1953,2599,2916,3838,3369,3558,3757,3974,4033,4499
31-12-2018,11736,1.62,1962,2652,2422,2886,3031,3220,3592,4005,3916,4386
01-01-2019,10681,0.01,2060,2644,2396,2855,2845,3541,3706,3974,4102,4619
02-01-2019,8740,0.77,1750,2350,2539,2816,2911,3448,3576,4074,3868,3944
03-01-2019,11635,3.63,2062,2315,2506,2981,2812,3229,3674,4071,4207,4926
04-01-2019,11968,3.25,2205,3068,2629,3126,3042,3532,3482,3984,4590,5373
05-01-2019,13782,0.31,2026,2912,2658,3347,2975,3299,3278,3911,4375,4673
06-01-2019,8651,0.76,1872,2168,2447,2983,3370,3894,3482,4050,3690,3991
07-01-2019,10291,2.71,1913,2452,2649,3220,3579,4124,3319,3932,3827,4436
08-01-2019,7501,1.29,2195,2873,2434,3065,2878,3622,3593,4413,4377,5036
09-01-2019,10663,2.82,1669,2308,2064,2711,2611,3163,3183,3907,3509,4272
10-01-2019,9342,2.63,1755,2593,2153,2627,3200,3372,3502,3817,3911,4529
11-01-2019,12308,3.57,1517,2176,1799,2255,3282,3691,3981,4499,4013,4310
12-01-2019,9070,0.19,2010,2600,2998,3596,3114,3785,4107,4685,3917,4312
13-01-2019,7972,0.24,2258,2766,2885,3557,2538,3057,3787,4262,3933,4388
14-01-2019,9434,0.13,2399,2935,2810,3517,2762,3317,3871,4147,4097,4689
15-01-2019,7629,4.11,2464,3160,2435,2843,3044,3430,3238,3869,4017,4396
16-01-2019,10901,0.97,1792,2441,2793,3176,2815,3536,3327,3759,3756,4154
17-01-2019,7521,0.1,2075,2533,2769,3599,2700,3142,3624,4322,4524,5080
18-01-2019,10034,0.58,1879,2407,2063,2692,3643,3850,4093,4532,3996,4313
19-01-2019,7506,0.65,2494,2983,2264,2632,2700,3004,3951,4375,4110,4441
20-01-2019,9615,2.49,2391,2818,2661,3401,3361,4270,3205,3237,3907,4390
21-01-2019,11972,1.99,2050,2219,2353,2310,3123,3661,3561,4032,4011,4562
22-01-2019,10432,1.75,1814,2216,2287,2796,3182,3228,3765,4111,3772,4201
23-01-2019,8963,0.03,965,1583,2747,3111,3341,4177,3925,4441,3625,4038
24-01-2019,9962,3.62,1569,2121,2251,2579,2793,3015,3429,3797,4203,5125
25-01-2019,10021,0.36,1444,2134,3244,3986,2910,3401,3464,4484,3726,4455
26-01-2019,10567,1.49,1566,2188,2978,3577,3141,3533,3583,4077,3912,4629
27-01-2019,8359,0.1,2563,3441,2435,2818,2445,2970,3159,3530,4534,5271
28-01-2019,10711,0.13,1611,1998,2874,3853,3494,4003,3471,4230,4385,5133
29-01-2019,6754,0.01,1681,2149,2555,2974,3034,3462,3694,4151,3769,4441
30-01-2019,9244,1.25,1723,1769,2375,2925,2717,3117,3394,3785,4128,4585
31-01-2019,9414,1.49,2779,3160,3093,3432,3328,3932,4033,4593,3571,3812
01-02-2019,10759,0.08,1981,2538,2617,3655,3027,3443,3653,4381,4385,5039
02-02-2019,10027,0.51,2298,2929,2231,2596,2783,3004,3084,3624,4026,4372
03-02-2019,8313,2.86,2052,2517,2638,2950,3283,3904,3332,3809,4350,5112
04-02-2019,8818,0.16,1404,1740,3003,3510,2302,2990,2921,3323,4083,4645
05-02-2019,10238,0.37,2459,3348,2500,3359,3125,3626,3447,3745,3875,4377
06-02-2019,9905,0.83,2120,2488,2562,2787,3393,3621,3216,3283,3917,4235
07-02-2019,9305,2.77,1963,2072,2410,2717,2750,3333,3514,3975,3883,4475
08-02-2019,9422,0.44,2528,2677,2605,3237,2615,3052,3434,3666,4133,4517
09-02-2019,10835,8.78,1896,2666,2206,2429,3126,3833,3620,4078,3770,4015
10-02-2019,9378,0.66,1956,2593,2261,3025,2796,3466,3925,4102,4003,4461
11-02-2019,9894,0.73,1896,2505,2397,2862,3674,4350,3886,4875,4035,4251
12-02-2019,12603,0.2,2322,2705,2550,3052,2840,3362,3990,4972,3524,4181
13-02-2019,8291,1.71,2244,2321,2833,3199,2941,3398,3468,3997,3667,4152
14-02-2019,7777,0.42,2083,2312,2455,2839,3156,3646,3411,4048,3496,3800
15-02-2019,10940,1.49,1684,1766,2748,3129,2454,2812,3270,3488,3912,4485
16-02-2019,9185,0.38,1888,2378,2367,3024,3017,3569,3313,3409,3972,4288
17-02-2019,9618,0.74,1684,2435,2676,3400,3335,3374,3626,4300,4219,4906
18-02-2019,9062,2.91,2348,2637,2859,3662,2975,3132,3109,3748,3737,4148
19-02-2019,9688,2.01,1527,2045,2465,2986,2655,3188,3388,4001,3599,4252
20-02-2019,11918,0.25,2478,3149,2605,3035,2869,3401,3119,2985,3838,4470
21-02-2019,10962,1.4,2386,2584,2324,2710,2425,3284,3509,3955,4115,4728
22-02-2019,11034,1.49,1724,2338,2675,2865,2912,3493,3192,4098,4513,5256
23-02-2019,8300,0.14,1875,2422,1659,1805,3333,3625,3085,3853,4030,4093
24-02-2019,8618,0.94,1786,2187,2012,2482,2812,3343,3462,3302,3689,4398
25-02-2019,6593,0.45,2129,2927,2671,3176,3209,3851,3035,3617,4121,4748
26-02-2019,9028,0.94,2423,3067,2009,2444,2555,3237,3577,4293,4031,4400
27-02-2019,11148,2.25,2355,3007,2353,2883,3563,3985,3346,3863,4010,4717
28-02-2019,10620,0.26,1870,2334,2921,3892,3339,3670,3530,4045,3598,4153
01-03-2019,9734,0.2,2376,3109,2759,3264,2852,3649,2939,3524,4118,4446
02-03-2019,9973,0.47,2351,2467,3218,3883,2603,2986,3899,4711,3859,3939
03-03-2019,9173,4.56,1943,2378,2522,3066,2847,3026,3151,3709,3856,4660
04-03-2019,10245,2.07,1997,2419,2475,2847,3084,3572,4036,4500,4270,4705
05-03-2019,10919,0.03,2462,2855,2503,2888,3325,3875,3369,4157,4174,4419
06-03-2019,8060,0.77,2317,2676,2222,2638,2366,2961,3890,4231,3658,4289
07-03-2019,10359,0.45,2367,3035,2436,3334,3361,3658,3786,4427,4450,4599
08-03-2019,11118,1.52,2775,3162,2121,2569,3077,3747,3364,4160,4314,4351
09-03-2019,9501,0.92,2164,2650,2851,3666,2650,2940,3707,4063,3747,4485
10-03-2019,10840,5.01,2097,3127,2721,3151,2235,2568,3404,4000,3343,3849
11-03-2019,13377,0.37,2407,2914,2151,2663,3041,3359,3430,4176,4106,4603
12-03-2019,9874,1.33,2596,3007,2300,2752,3065,3322,3722,4454,4080,4569
13-03-2019,10471,1.81,1816,2181,2617,3057,2815,3901,3033,3469,3720,4105
14-03-2019,9114,2.62,1939,2398,2581,3053,3273,3879,3322,3938,4547,4941
15-03-2019,10217,0.78,1694,2148,2185,2657,3610,4156,3637,4138,3967,4769
16-03-2019,10552,1.74,2102,2986,2519,3167,2880,3645,3772,4607,3989,4133
17-03-2019,10233,0.54,2266,2796,2671,2816,2776,3142,3551,3819,4101,4512
18-03-2019,8776,0.86,1715,2129,2680,3663,3515,3818,3297,3679,4367,4676
19-03-2019,10247,3.39,2340,3297,3005,3673,2933,3470,3642,3782,4086,4393
20-03-2019,11754,4.49,1864,2240,2575,2730,3197,3637,3400,4241,4024,4665
21-03-2019,10538,1.9,1839,2039,2127,2554,2817,3429,4160,4736,3566,4200
22-03-2019,11154,0.7,2338,2740,2180,2736,3342,4100,3554,3988,3994,4934
23-03-2019,9715,2.57,1812,1963,2876,3169,2626,3265,3004,3158,4403,5117
24-03-2019,10899,0.04,1578,2148,2983,3059,3043,3474,3353,4125,3799,4391
25-03-2019,10335,0.16,2223,2713,2489,3011,3088,3972,3230,3577,4039,4200
26-03-2019,8858,1.62,1960,2533,2614,3260,2945,3551,3083,3761,3075,3568
27-03-2019,10382,0.52,2359,2759,2527,2991,2809,3407,3142,3328,4427,4765
28-03-2019,8809,4.54,2249,2788,2410,3184,3537,4072,3448,3953,3968,4393
29-03-2019,9240,0.86,1475,2291,2052,2644,3242,3826,3249,3532,3951,4847
30-03-2019,10227,0.84,2394,3049,2643,2878,2740,3164,3581,4308,4156,4509
31-03-2019,10356,1.7,2569,3263,3034,3244,2434,2708,3582,3879,4089,4777
01-04-2019,8572,2.19,2310,2935,2551,2926,3443,4126,3433,3736,4125,4837
02-04-2019,11264,0.97,2322,3130,2409,3195,2722,3096,3489,3923,3650,4385
03-04-2019,10686,0.36,1925,2461,2370,2735,3018,3802,4043,4292,4397,5185
04-04-2019,9154,2.23,1856,2367,2649,2687,3027,3420,3952,4605,4347,4892
05-04-2019,8154,0.58,2063,2562,2845,3239,3085,3816,3554,4185,4101,4449
06-04-2019,9826,0.29,2275,2629,2659,3179,2493,3075,3557,4008,4467,4797
07-04-2019,9464,1.5,2268,2732,1939,2471,2895,3283,3653,4168,4008,4326
08-04-2019,10135,0.14,1868,2649,3022,4158,2995,3505,3618,4549,3860,4324
09-04-2019,9564,5.33,1838,2206,2749,3227,2983,3595,3625,4014,4082,4437
10-04-2019,7591,1.5,1552,2043,2445,2823,3214,3758,3031,3131,4360,4819
11-04-2019,9533,6.39,2194,2883,2340,2696,3049,3496,3515,4129,3876,4332
12-04-2019,9633,0.62,1883,2370,2365,3174,3133,3903,3723,3969,3855,4445
13-04-2019,10760,5.32,1909,2381,2758,3251,2820,3365,3436,4283,3682,4165
14-04-2019,9162,0.24,2518,3105,1907,2421,3512,3836,3241,3872,3996,4283
15-04-2019,12014,0.06,2179,2842,2654,2850,2913,3946,3465,4137,4063,4686
16-04-2019,7706,0.05,2096,2306,2584,3042,3098,3795,3520,3991,3690,4382
17-04-2019,11573,0.94,2249,2940,2579,3002,3034,3840,3081,3530,3403,3882
18-04-2019,9730,0.13,2426,2964,2151,2727,3135,3811,3335,4015,3889,4333
19-04-2019,11031,1.08,1514,1713,1988,2016,3360,3863,3715,3631,4077,4007
20-04-2019,10095,0.6,1830,2435,3173,3781,2747,3117,3619,4275,4512,4680
21-04-2019,11367,0.61,1930,2641,2539,3332,3247,3856,3585,4003,4235,5426
22-04-2019,9535,1.51,1706,2196,3080,3490,3221,3552,3960,4309,4717,5344
23-04-2019,8681,0.27,1920,2509,2771,3041,3052,3628,3545,3761,3855,4333
24-04-2019,11704,2.18,1534,2104,2533,3232,3068,3832,3543,4169,4141,4528
25-04-2019,9863,1.31,2276,3020,2569,2787,2653,3425,3851,3979,3967,4491
26-04-2019,10265,3.7,1844,2491,2824,3531,2898,3620,3495,3979,4750,5235
27-04-2019,11481,0.68,2060,2503,2857,3656,2427,2670,3646,4126,4181,4497
28-04-2019,8761,6.09,2015,2234,2642,3170,2908,3182,2957,3597,3295,4090
29-04-2019,10714,1.29,2167,2492,2827,3394,2981,3541,3653,4033,3814,4379
30-04-2019,9292,5.44,1261,1919,2842,3363,2580,3176,3395,3914,3549,4133
01-05-2019,9841,0.04,2135,2788,2598,3015,3089,3924,3475,3857,4392,4828
02-05-2019,10086,1.95,1917,2191,2318,2962,3362,3839,3944,4493,3757,4098
03-05-2019,8199,2.54,2122,2469,2649,3151,3064,3356,3613,3863,4127,4695
04-05-2019,9065,0.08,1646,2076,2275,2757,2998,3538,3620,3982,3954,4281
05-05-2019,11621,1.3,2124,2905,2385,2867,2842,3463,3355,3854,3880,4469
06-05-2019,11063,2.43,2389,2779,2619,3059,3111,3504,3443,3927,3711,4405
07-05-2019,9924,1.24,2056,2324,2476,2768,2695,2991,3908,4310,3853,4457
08-05-2019,10291,0.1,1784,2578,2894,3428,2276,2843,3631,4188,4015,4360
09-05-2019,9646,1.77,1797,2278,2301,2801,3473,3629,3999,4483,3902,4388
10-05-2019,11627,0.09,2172,2632,1861,2277,3288,3681,3239,3848,4153,4799
11-05-2019,9759,2.55,2170,2568,2893,3254,2670,3374,3046,3098,3479,4295
12-05-2019,10278,0.07,2106,2460,2514,3160,2566,3094,3430,4201,3563,4383
13-05-2019,11375,0.22,1988,2561,2528,3094,3031,3587,3790,4536,4227,4768
14-05-2019,9067,0.48,2060,2514,2263,2496,3019,3410,3572,4145,3691,4025
15-05-2019,11870,1.51,1980,2296,1934,2286,3244,3554,3124,3622,3532,3903
16-05-2019,8163,5.62,1885,2220,2254,3176,2899,3008,3354,4062,4086,4608
17-05-2019,11955,0.19,2227,2906,2671,2932,3346,3675,3680,4303,3945,4703
18-05-2019,9552,0.23,2093,2793,2439,2774,2935,3569,3793,4281,4255,4878
19-05-2019,9708,0.69,2387,2816,2400,2800,3363,3885,3288,3740,3212,3689
20-05-2019,7731,2.71,2335,2841,1990,2739,2945,3235,3892,4344,3478,3992
21-05-2019,9454,0.94,2083,2673,3043,3837,2740,3575,3709,4110,4155,4809
22-05-2019,8752,0.58,2178,2669,2482,2716,2887,3469,3292,3771,4161,4802
23-05-2019,9270,1.24,1712,2152,3202,3393,3196,3665,4057,4894,4232,4506
24-05-2019,9835,0.45,1976,2479,2610,3005,3106,3485,3338,4014,4183,4856
25-05-2019,11149,0.77,2102,2800,2965,3465,3015,3617,3392,3744,4018,4856
26-05-2019,10249,0.61,1525,1925,2284,3143,2686,3246,3756,4702,3819,4194
27-05-2019,10369,2.45,2128,2578,2045,2308,2982,3494,3419,3948,3437,3820
28-05-2019,8685,3.87,1712,2492,2444,3188,2804,3066,3961,4493,4581,5090
29-05-2019,8943,2.14,1745,2349,2668,3267,2796,3575,3838,4017,3707,4456
30-05-2019,12158,0.87,1841,2569,2700,3327,3298,3770,3621,3933,4351,5061
31-05-2019,9117,1.05,1990,2519,2618,3214,2770,3711,3751,4449,3817,4341
01-06-2019,11987,0.2,1601,2289,3187,3839,2753,3084,3350,3616,3928,4366
02-06-2019,9708,2.06,2256,3251,2617,3326,3094,3383,3392,3905,3753,4174
03-06-2019,10002,1.36,2053,2649,2406,2887,2725,3086,3091,3388,4019,4114
04-06-2019,11284,3.49,2577,2843,2429,2724,2833,3125,3612,4266,4146,4809
05-06-2019,11526,0.34,2090,2424,2258,2993,3577,3946,4151,4832,3482,4164
06-06-2019,9867,2.14,2171,2698,2587,2898,2949,3340,3325,3647,4151,4911
07-06-2019,9534,1.73,1743,2231,2824,3277,3202,3536,2935,3422,4494,4414
08-06-2019,9932,0.46,1645,2300,2922,3398,3754,4232,3717,4019,4155,4868
09-06-2019,10405,1.65,2185,2370,2410,2993,3059,3642,3598,3983,4240,4719
10-06-2019,11069,3.87,1672,1957,2484,3094,3157,3821,3664,4330,3946,4441
11-06-2019,10005,3.76,2192,2688,2307,2651,3093,3853,3395,3617,3842,4102
12-06-2019,10742,1.91,2511,2998,2790,3632,2902,3546,2977,3518,4073,4336
13-06-2019,11966,0.07,2283,2553,2129,2919,3037,3517,3217,3831,3672,4383
14-06-2019,10457,3.09,2171,3049,2283,2827,2946,3640,2921,3457,3917,4849
15-06-2019,10373,1.61,2080,2675,1252,1745,2726,3077,3775,4187,3496,4163
16-06-2019,8177,0.56,1884,2326,2146,2484,3249,3959,3670,4204,3656,4424
17-06-2019,6843,0.31,1965,2636,2322,2816,2457,3361,3411,3975,4352,4906
18-06-2019,10466,0.19,1830,2197,2346,2845,3002,3778,3169,3642,3255,4075
19-06-2019,9886,0.08,1605,2547,2111,2253,2916,3456,3410,3742,4223,4701
20-06-2019,9382,2.1,2010,2372,2161,2829,2689,3137,2984,3692,4603,5224
21-06-2019,10292,0.4,2332,2767,2878,3826,3186,4289,3334,3612,4074,4490
22-06-2019,9927,0.04,1613,2473,2266,2678,2693,3290,4168,4915,3711,4208
23-06-2019,11353,0.76,2419,2783,1957,2460,2877,3155,3558,4421,4184,4737
24-06-2019,10103,0.99,2365,2839,2187,2923,3218,3773,4214,4413,3567,3763
25-06-2019,9103,0.28,2119,2580,2191,2501,2422,2929,2953,3442,3758,4543
26-06-2019,11188,0.07,2121,2332,2478,2586,3323,3884,3443,4255,3600,4260
27-06-2019,9739,0.31,1944,2525,2607,3084,2989,3771,3172,4083,3602,4315
28-06-2019,10631,1.7,2012,2684,2093,2774,2907,3408,3324,3940,4263,4765
29-06-2019,9427,0.13,1860,2487,2590,2960,2586,2995,3497,4129,3945,4780
30-06-2019,9220,1.21,2009,2518,2919,3309,3027,3880,3363,3660,4185,4772
01-07-2019,10101,0.24,2041,2100,2804,3041,3007,3797,3168,4054,4068,4697
02-07-2019,10015,0.33,2564,3162,2673,2782,3163,3965,3337,4180,3539,4108
03-07-2019,10575,0.75,2169,2528,2622,3296,2859,3194,3209,3639,3912,4520
04-07-2019,9677,0.16,1937,2230,2404,3346,2707,3152,3589,4793,3714,4129
05-07-2019,7796,0.29,1970,2511,2925,3689,3094,3912,3771,4580,3856,4896
06-07-2019,9480,0.64,1786,2190,2628,3206,2826,3055,3857,4301,3974,4443
07-07-2019,10952,0.6,1835,2186,2258,2640,3151,3612,3551,3708,3908,4510
08-07-2019,9643,2.08,2273,3024,2454,3194,2690,2966,3487,3768,4062,4520
09-07-2019,9704,0.12,1851,2314,2297,2899,3238,3574,3044,3448,4038,4295
10-07-2019,11183,2.95,1814,2231,2458,2738,3447,4277,3475,3906,3699,4484
11-07-2019,9145,2.54,1822,2473,2864,3064,2950,3103,3568,4097,4031,4541
12-07-2019,8148,2.18,1781,2257,2447,2703,3404,4158,3402,3714,4521,4743
13-07-2019,9807,0.56,2338,2949,2261,2709,3226,3876,3148,3865,3836,4183
14-07-2019,9418,2.6,2042,2143,2812,3412,3100,3556,3729,4099,3560,4378
15-07-2019,8840,0.3,1915,1998,2882,3505,2995,3366,3253,3987,3925,4415
16-07-2019,9789,0.2,2008,2314,2264,2626,2836,3248,3765,4231,4238,4626
17-07-2019,10589,0.07,2065,2526,2943,3443,3359,4435,3742,4779,4195,4686
18-07-2019,9988,4.2,1775,2505,2788,3462,3298,3761,2863,3049,4111,4719
19-07-2019,10368,0.55,1583,1780,2334,2887,2686,3536,3751,4208,4474,5603
20-07-2019,12176,3.74,2401,2631,2865,3219,3034,3572,3441,4314,4434,4560
21-07-2019,9588,0.48,2296,3005,2130,2438,2755,3384,3003,3372,4339,4660
22-07-2019,10334,3.57,2113,2422,2355,2480,3142,3794,3317,3590,3919,4604
23-07-2019,9388,3.51,2275,2559,2171,2470,3224,3709,3793,4351,4843,5065
24-07-2019,8984,3.86,2574,3264,2207,2727,2530,3327,3501,3978,3799,4511
25-07-2019,9298,1.03,1839,1761,2755,3319,2974,3507,3305,4086,4268,5210
26-07-2019,9425,3.01,1663,2242,2495,3358,3127,3657,3530,4234,3803,4306
27-07-2019,10431,4.52,2198,2918,2166,2825,3027,3530,3457,4086,4229,5143
28-07-2019,12818,0.59,1559,2043,2323,2940,3535,3889,3137,3495,4174,4651
